ink_density,connected_components,mean_height,height_variation,mean_width,width_variation,baseline_drift,mean_spacing,spacing_variation,estimated_stroke_width,slant_variation,margin_alignment,overlap_ratio,label
25.57471264367816,39.0,13.435897435897436,41.75683849771667,37.666666666666664,88.52552015239623,1.3014904960299674,16.19047619047619,114.21689944399998,4.807547092437744,42.05890238284329,190.48277481179235,40.0,0
25.517294551902932,103.0,17.0873786407767,70.6761502700663,47.74757281553398,132.13165626349178,4.346975854515074,74.6078431372549,163.52622045283894,8.49767780303955,34.65927511975668,248.8400249652201,45.744680851063826,0
27.655479869302763,22.0,19.863636363636363,37.34466652639522,59.68181818181818,73.75438292342629,6.428395059309031,21.333333333333332,105.95086070958268,7.220891952514648,37.03098652555578,38.0,70.0,0
16.407616288094378,20.0,20.6,42.690853977959804,84.6,99.63802720514691,8.21597655001635,17.2,188.37208207139057,6.468985080718994,36.005304069791286,0.0,72.22222222222221,0
19.882656350741456,30.0,19.366666666666667,55.46042340405898,124.13333333333334,114.0290359673964,3.3624349806601175,93.5,114.66193269020162,6.581628322601318,28.11716392119558,373.94057757290204,66.66666666666666,0
26.622837892196298,27.0,27.296296296296298,63.514880867907266,39.888888888888886,88.14032271805475,10.46302308470195,32.0,106.04759802616546,7.966958522796631,46.646639496597594,31.0,80.0,0
21.4140625,52.0,21.0,58.797767080366484,47.40384615384615,104.95469781296678,4.829469843502994,70.78947368421052,130.86929443218114,8.820266723632812,40.17824589047125,112.65988638375241,60.416666666666664,0
30.602717998630187,94.0,23.06382978723404,65.39815897417836,52.62765957446808,122.99217765874837,6.6292519072815885,70.88888888888889,161.3975629002394,9.180477142333984,42.9679172639649,30.00972064737247,48.86363636363637,0
17.127505946313285,12.0,14.75,47.548336230979025,54.166666666666664,94.74574958804332,4.627814458971607,49.0,69.34772613507856,5.536797523498535,28.879257918496926,0.0,72.72727272727273,0
27.240439817067237,34.0,19.352941176470587,53.330254790610354,28.91176470588235,77.50638460438594,9.667474080462732,13.363636363636363,114.21279618516402,7.767614364624023,56.08244271527458,29.5,65.625,0
23.683933274802456,71.0,21.87323943661972,56.19190344908933,29.95774647887324,92.78487668232636,3.0622639939947236,38.61290322580645,272.0031476618404,8.964123725891113,56.65646082662524,133.41873931348624,53.03030303030303,0
26.540533438444356,37.0,28.675675675675677,67.49456021233536,45.78378378378378,78.87953153448755,4.358558731566546,22.214285714285715,112.87638755089877,9.743352890014648,49.522683986785374,103.08340070059776,57.57575757575758,0
30.446140566080597,27.0,17.74074074074074,57.14685418757269,30.77777777777778,108.18163699540963,7.358929688062399,41.625,64.22706523650538,6.728024005889893,52.71807669830641,30.5,68.0,0
16.81568867432742,43.0,17.976744186046513,66.36896949492956,40.651162790697676,155.13810561869653,3.7263531173835207,64.63157894736842,131.3149551110769,7.064337730407715,46.645835361455184,90.2808949889178,50.0,0
30.266108989513246,56.0,18.339285714285715,60.450284127154674,57.339285714285715,159.75513634968826,3.1414693101649673,72.17857142857143,190.57730281749622,6.930651664733887,49.7621765736202,94.8071727244305,45.09803921568628,0
24.056623661354244,36.0,21.22222222222222,60.66072324828106,39.861111111111114,70.37606299776976,6.260362937749805,39.75,137.41382417809928,7.1586127281188965,41.02447076676212,0.0,51.515151515151516,0
24.133778455586967,49.0,27.0,62.074111462069794,50.04081632653061,103.40093978080493,4.755257259806041,28.238095238095237,97.23446224749345,8.065263748168945,38.39381107391954,197.74164963406164,52.27272727272727,0
24.798829553767373,101.0,24.594059405940595,59.70101869017137,55.37623762376238,121.92924973941766,7.213461731306099,44.46153846153846,114.40735503155317,7.310123920440674,34.100706091167204,389.19673529647196,43.47826086956522,0
30.249539038410884,52.0,28.134615384615383,57.553255422531976,57.0,89.80647644561492,12.307495597047089,66.83333333333333,125.41285541383583,12.336904525756836,47.41442681318846,34.037968995422354,47.82608695652174,0
39.214164198853254,79.0,34.75949367088607,69.96866647999605,62.59493670886076,110.37344287914479,9.602585923515237,118.65,179.36813494855664,13.033482551574707,48.9250512198107,370.9516267318422,43.66197183098591,0
28.316152042212234,28.0,22.178571428571427,78.76272600225732,36.82142857142857,108.76580642045501,8.403458585933349,44.42857142857143,139.7745133362591,9.321122169494629,46.486907968126694,20.049937655763422,44.0,0
